728, 0.15066, -54.001931, 6.32, 0.738, 75.391635, 2.975289, -103.855819, 42.54024629440678, 
744, 0.152887, 59.14978, 2.28, 0.38, 8.600014, 0.344589, 14.409503, 30.06076302628229, 
758, 0.155525, 79.714545, 6.01, 0.203, 18.819015, 0.767057, 103.790103, 38.22962165659194, 
759, 0.155851, -27.987928, 5.42, 0.414, 68.343305, 2.790097, -36.350566, 35.481338923357534, 
763, 0.156836, -45.747426, 3.88, 1.013, 30.82377, 1.266396, -31.665333, 47.7749234659094, 
796, 0.164474, -62.296794, 6.34, 0.164, 61.43658, 2.647095, -117.11209, 44.34044016334413, 
811, 0.167278, 11.145813, 5.54, -0.064, 91.778975, 4.021883, 18.099895, 46.43014072818033, 
812, 0.167293, -82.224047, 5.29, 1.049, 10.551931, 0.46238, -77.346312, 40.625619818684335, 
838, 0.171908, -5.248588, 5.84, 0.973, 58.00594, 2.612349, -5.333956, 13.66469680740465, 
839, 0.172012, 46.072272, 5.01, 0.405, 261.527194, 11.785276, 271.779391, 1229.1361730601686, 
871, 0.178565, -12.579897, 5.84, 1.0, 73.137904, 3.421562, -16.339167, 22.615177461083626, 
908, 0.187739, -15.467977, 4.89, 0.487, 18.046958, 0.887717, -5.000042, 3.3884415613920247, 
928, 0.192894, -27.799737, 5.41, 1.346, 214.952607, 10.864269, -113.475053, 353.50861336199705, 
948, 0.195552, -35.133119, 5.24, 0.459, 17.377471, 0.890451, -12.244148, 3.162277660168378, 
965, 0.199741, 48.152396, 6.18, 1.467, 134.593958, 7.044791, 150.48939, 119.89470404794197, 
981, 0.202773, -17.938278, 5.29, 1.478, 181.306922, 9.633925, -58.777132, 242.77278476809965, 
1007, 0.209484, 44.707195, 6.5, 1.112, 99.949434, 5.487173, 99.082032, 43.41102097073453, 
1065, 0.220598, 15.183596, 2.83, -0.19, 115.664183, 6.687324, 31.442127, 926.4031007363994, 
1072, 0.222099, -84.993978, 5.78, 1.71, 26.003872, 1.513836, -297.368888, 378.44258471709315, 
1074, 0.223312, 26.987545, 6.24, 0.68, 116.896409, 6.841903, 59.631571, 47.995442493194425, 
1084, 0.22524, 41.03537, 5.71, 0.331, 26.282289, 1.551559, 22.915172, 5.515691912608027, 
1094, 0.228401, -26.022345, 5.94, 1.548, 355.958884, 21.310082, -174.095773, 577.0321353329299, 
1097, 0.228994, -26.284959, 6.14, 1.49, 237.398555, 14.249219, -117.463162, 214.3877665973507, 
1121, 0.233967, 33.206039, 6.22, 0.009, 86.185527, 5.285684, 56.517193, 30.14393884279467, 
1156, 0.241008, -7.780532, 5.13, 1.601, 176.575373, 11.155955, -24.174803, 246.37690767217697, 
1166, 0.243378, 20.206702, 4.79, 1.572, 105.704826, 6.744268, 38.98495, 134.64802883878474, 
1169, 0.244005, -18.932866, 4.44, 1.64, 129.488149, 8.283, -44.507481, 274.4100418256573, 
1189, 0.248476, -9.569571, 5.77, -0.084, 102.180753, 6.656346, -17.26328, 46.21681360922447, 
1191, 0.24886, 22.284225, 6.25, -0.004, 130.049339, 8.484933, 53.40861, 54.651237451987186, 
1193, 0.249515, -34.904223, 6.17, 1.344, 159.213712, 10.41521, -111.323904, 112.20184543019641, 
1194, 0.249677, 8.820962, 6.02, 0.312, 76.676686, 5.019156, 11.92437, 20.58732876733527, 
1206, 0.25193, 31.535725, 6.34, 1.555, 243.685175, 16.095672, 149.865392, 208.16130409176395, 
1213, 0.252934, 27.28344, 6.35, -0.002, 119.83804, 7.947067, 61.944926, 45.87752705471357, 
1266, 0.265239, 61.000172, 6.43, 0.838, 64.313567, 4.473022, 116.305853, 41.26672463229361, 
1267, 0.265257, -75.911615, 6.49, 0.983, 45.990882, 3.198834, -183.697332, 79.21364541528511, 
1286, 0.269126, -31.446394, 5.66, 1.35, 129.530168, 9.141561, -79.406606, 109.84998450583755, 
1293, 0.270527, 76.950755, 6.35, -0.044, 43.311977, 3.07278, 187.341554, 92.89663867799364, 
1300, 0.272645, 43.595049, 6.12, 0.068, 76.931585, 5.500631, 73.435278, 35.22086356184676, 
1317, 0.276122, 8.240154, 6.12, 0.919, 123.386422, 8.935011, 17.915321, 48.5288500162121, 
1329, 0.278429, -20.210061, 6.5, -0.108, 171.104476, 12.494362, -63.156013, 73.11390834834172, 
1351, 0.282513, 61.533185, 5.74, 0.898, 90.370066, 6.696118, 167.128006, 159.220872705117, 
1363, 0.284863, 38.681636, 4.61, 0.059, 73.717927, 5.507828, 59.184918, 111.8922481955243, 
1369, 0.285845, 47.947405, 5.86, -0.079, 229.531844, 17.208961, 255.164977, 466.01511170218424, 
1399, 0.292417, -19.051092, 6.46, 0.386, 45.706036, 3.505865, -15.829817, 5.3407223409376074, 
1412, 0.295295, 51.43309, 6.11, -0.151, 457.03369, 35.402931, 574.911987, 1693.5577086915173, 
1418, 0.296583, 1.688727, 6.19, 0.937, 116.966373, 9.10017, 3.458869, 40.10513660865759, 
1462, 0.304791, 11.206214, 6.07, 1.036, 150.432878, 12.029176, 29.8986, 76.91304402866098, 
1470, 0.305463, 36.785224, 4.51, 0.054, 32.988623, 2.643715, 24.744457, 23.356082466252186, 
1490, 0.310625, 31.517227, 5.88, -0.014, 141.610946, 11.541536, 87.12581, 107.5474208972789, 
1496, 0.311629, -8.053001, 6.47, 0.674, 22.939133, 1.875641, -3.256358, 1.2156260552373794, 
1498, 0.311712, 43.791141, 6.1, -0.074, 145.93616, 11.935836, 140.371588, 130.1367630107464, 
1499, 0.31182, -43.235571, 6.33, 1.21, 81.678029, 6.682639, -77.052863, 32.35936569296281, 
1559, 0.323799, -8.823921, 3.56, 1.214, 82.880324, 7.042663, -12.912353, 232.4877101501645, 
1571, 0.328212, 40.729461, 6.35, 1.179, 132.22443, 11.389488, 114.270874, 77.05485366297151, 
1595, 0.334142, -64.874791, 4.23, 0.576, 3.631914, 0.318885, -7.774227, 1.3049684141302225, 
1626, 0.340111, 30.935614, 5.89, -0.098, 136.477267, 12.184297, 82.120542, 97.90390174480511, 
1635, 0.341924, 48.968633, 6.46, 0.564, 142.760623, 12.813558, 164.705297, 108.243044760913, 
1641, 0.343295, 8.190271, 5.38, 1.343, 123.225843, 11.104763, 17.807629, 95.94006315159336, 
1643, 0.344178, -69.624913, 5.5, -0.046, 33.829515, 3.056494, -91.457047, 52.28775553134414, 
1653, 0.345978, 32.911186, 5.79, 1.595, 160.4743, 14.575103, 104.287431, 155.02437888710415, 
1682, 0.352017, 37.968603, 5.16, 0.442, 38.106993, 3.521856, 29.865569, 17.717400399431227, 
1702, 0.357986, -77.426873, 5.96, 1.397, 37.889928, 3.561585, -170.632895, 109.95120668793497, 
1704, 0.358665, -28.981469, 5.18, 1.006, 88.239543, 8.310005, -49.090933, 75.71815097147055, 
1724, 0.362853, -20.058024, 5.61, 1.58, 252.73287, 24.080813, -92.695126, 362.7438014764576, 
1768, 0.373745, 13.482488, 6.25, 1.225, 148.890825, 14.61509, 35.868965, 65.16283940608425, 
1799, 0.381051, -12.209438, 6.39, 0.659, 20.290476, 2.030904, -4.412393, 1.0539014450691597, 
1817, 0.384554, -15.942556, 6.43, 1.595, 323.198691, 32.648816, -92.795032, 266.44035277248975, 
1916, 0.404348, 52.019914, 5.58, -0.11, 187.712485, 19.945498, 241.786691, 480.3966829296808, 
1934, 0.408236, -2.219064, 6.08, 1.216, 150.766261, 16.174912, -5.875621, 74.19933277899432, 
1943, 0.410599, 14.315514, 6.48, 1.161, 173.890837, 18.764634, 44.631981, 72.57716502674278, 
1955, 0.413193, 61.831057, 5.38, 0.008, 100.927665, 10.96058, 189.582683, 283.92262394249076, 
1977, 0.418445, 53.046786, 5.72, -0.056, 94.5505, 10.399574, 126.444126, 112.30523475410828, 
2000, 0.423391, 1.939692, 5.77, 0.855, 143.125834, 15.92987, 4.877167, 88.96107044092288, 
2016, 0.427916, -77.254247, 2.82, 0.618, 1.635267, 0.184517, -7.275205, 3.6074473386419155, 
2069, 0.436716, -43.679829, 3.93, 0.175, 17.106924, 1.964466, -16.443574, 13.231223331133709, 
2076, 0.438056, -42.305981, 2.4, 1.083, 19.083654, 2.198282, -17.483284, 64.44659847416881, 
2081, 0.439375, -18.693632, 6.24, 1.622, 454.58265, 52.521706, -154.83465, 648.6344335482381, 
2095, 0.443726, -0.049533, 6.16, 0.893, 137.380141, 16.031246, -0.119572, 57.22687092228429, 
2153, 0.454085, -25.54717, 5.99, 1.022, 157.722258, 18.838748, -75.924977, 108.44261957670734, 
2173, 0.45863, 16.025483, 6.44, 0.23, 111.866225, 13.496606, 32.363984, 31.768740706497706, 
2204, 0.465472, -33.007167, 4.86, 1.634, 115.288699, 14.119065, -75.449377, 190.02030025772322, 
2207, 0.466241, 19.514039, 6.4, 0.99, 161.023575, 19.752974, 57.493613, 71.05587633694735, 
2213, 0.467475, 17.893125, 5.01, 1.584, 153.081675, 18.829007, 49.79621, 226.7775191567259, 
2218, 0.470195, 16.445065, 6.05, 1.58, 222.391169, 27.51478, 66.143898, 180.80065521100082, 
2220, 0.470454, 44.394452, 5.18, 0.043, 61.44953, 7.606996, 60.623414, 55.41151189716867, 
2229, 0.472236, 10.189848, 6.05, 0.447, 35.698544, 4.436079, 6.466004, 4.421809210742687, 
2231, 0.472528, -20.335051, 6.44, 0.594, 29.95859, 3.725116, -11.18836, 2.396624529408638, 
2234, 0.474027, -39.915002, 5.42, 1.556, 87.684385, 10.937992, -73.923068, 78.48741034887297, 
2250, 0.478632, -50.532859, 6.26, 1.09, 79.029067, 9.955242, -96.740562, 42.85485203974397, 
2264, 0.482406, 36.899694, 6.28, 0.916, 128.576897, 16.32533, 97.31223, 70.40443214699752, 
2331, 0.497748, -14.864109, 6.15, 0.388, 40.97232, 5.369549, -10.967399, 5.520774392807572, 
2347, 0.500655, -3.957332, 5.72, 1.545, 172.0102, 22.675579, -12.00236, 135.76880641390918, 
2349, 0.502045, 29.751557, 5.2, 0.271, 54.029838, 7.142605, 31.151228, 28.54959816900407, 
2371, 0.505534, 59.977554, 5.94, -0.003, 116.972486, 15.572249, 204.204968, 203.79803862870568, 
2375, 0.506293, -23.78768, 5.17, 0.128, 48.168847, 6.422298, -21.420512, 21.00873969240991, 
2377, 0.507242, -48.21491, 5.67, 0.367, 28.456358, 3.801349, -32.126245, 8.72569442770116, 
2382, 0.507729, -40.939586, 6.18, 0.315, 96.986682, 12.968248, -84.878596, 49.29467413122059, 
2416, 0.51511, 77.019404, 6.18, 0.883, 8.570709, 1.163299, 37.522191, 4.357124805030841, 
2466, 0.523594, -48.803514, 4.76, 0.018, 34.558503, 4.767165, -39.85461, 30.47894989627983, 
2468, 0.52367, 66.519617, 6.18, -0.1, 92.003789, 12.693144, 213.798617, 159.6614245993414, 
2469, 0.523787, 33.581642, 5.88, 1.133, 95.851154, 13.226847, 64.242154, 52.239618899911974, 
2478, 0.525725, -62.958218, 4.36, -0.064, 18.64771, 2.582977, -36.881102, 26.915348039269155, 
2479, 0.525946, -62.965561, 4.53, 0.147, 23.255404, 3.222589, -46.009047, 35.80964371026361, 
2491, 0.528105, 52.839526, 5.59, 1.163, 69.892874, 9.725158, 93.10087, 69.05577442196835, 
2499, 0.529539, 54.522289, 4.74, -0.098, 66.52975, 9.282854, 94.252351, 148.18355175164308, 
2543, 0.539939, 6.955463, 5.69, -0.014, 79.574268, 11.323808, 9.805512, 30.255198038723073, 
2562, 0.543189, 20.294316, 5.38, 1.069, 74.276339, 10.634394, 27.747369, 39.26449353995997, 
2572, 0.545512, -63.0315, 5.07, 0.038, 20.450292, 2.940715, -40.603969, 16.951182515313995, 
2577, 0.546969, 28.280241, 6.26, 0.965, 138.134196, 19.916588, 75.084658, 68.54882264526617, 
2592, 0.549997, 62.931783, 4.17, 0.13, 45034.191856, 6529.619087, 89046.536344, 187068214.03658015, 
2605, 0.552879, 54.894985, 5.93, 1.037, 64.961388, 9.469096, 93.390124, 48.17259035591632, 
2622, 0.55534, 70.981843, 6.41, -0.007, 48.927092, 7.1641, 143.462064, 54.75200153037681, 
2623, 0.556463, -71.266246, 6.11, 0.265, 41.322307, 6.063137, -123.149711, 52.966344389165776, 
2655, 0.561401, -29.558278, 5.55, 1.262, 141.992704, 21.020865, -81.404016, 142.9552140037036, 
2657, 0.56217, -35.002078, 6.41, 0.617, 26.830543, 3.977554, -18.993735, 2.606153549998895, 
2701, 0.573583, 66.750351, 6.47, -0.049, 74.059894, 11.205582, 174.343992, 80.98414473257886, 
2705, 0.574374, -52.37309, 5.57, 0.472, 15.383147, 2.330868, -20.183809, 3.3450298682601365, 
2728, 0.582046, 13.371137, 6.39, 1.136, 105.440533, 16.192457, 25.357173, 29.10717118066605, 
2756, 0.587466, -3.592846, 5.2, 0.567, 20.961944, 3.249574, -1.331907, 3.2718998362317913, 
2781, 0.592454, -0.50561, 5.94, 0.444, 53.839659, 8.418363, -0.480897, 10.884287379435941, 
2783, 0.592591, -54.821873, 6.04, 1.001, 40.283101, 6.300177, -57.845984, 16.73400906839313, 
2796, 0.594767, -48.000907, 5.51, 0.461, 23.016158, 3.613111, -25.875905, 6.600852070021595, 
2826, 0.598557, 13.207067, 6.32, 0.517, 36.123796, 5.707449, 8.58262, 3.6441815078886077, 
2840, 0.600877, -14.973035, 6.45, 1.063, 110.048493, 17.455865, -29.799858, 30.47894989627983, 
2846, 0.601906, -22.842333, 6.06, 0.297, 44.484919, 7.068461, -18.973503, 7.834296427662114, 
2848, 0.602306, 54.16845, 5.08, -0.098, 95.089068, 15.119543, 133.345676, 218.77616239495518, 
2870, 0.607595, 60.326215, 5.78, 0.294, 48881.119216, 7841.684763, 86885.810971, 42461956.3946313, 
2882, 0.610449, -65.124445, 6.43, 1.26, 87.984852, 14.18249, -192.20854, 104.71285480508996, 
2894, 0.612903, 44.488587, 5.14, 1.587, 133.123811, 21.545864, 132.469946, 273.6528654192469, 
2897, 0.613142, 15.231725, 5.89, -0.146, 303.333338, 49.113713, 83.669867, 389.04514499428046, 
2906, 0.61468, 33.719344, 4.34, -0.123, 150.645938, 24.453844, 101.857872, 538.5177219975278, 
2914, 0.616188, 53.896909, 3.69, -0.196, 105.743565, 17.207892, 146.901502, 962.0552191862149, 
2920, 0.618664, 24.014136, 6.18, 1.17, 101.633623, 16.606638, 45.880732, 37.32501577957206, 
2931, 0.621727, -54.393819, 6.4, 0.995, 84.36344, 13.854394, -119.388808, 51.713031791696295, 
2935, 0.622393, -24.767267, 5.57, 0.715, 13.799451, 2.268712, -6.452147, 1.2223624492787322, 
2936, 0.622561, 35.399501, 5.45, 0.886, 208.916915, 34.355297, 150.460822, 388.32915700495494, 
2947, 0.625136, 3.135351, 6.43, 1.339, 219.901976, 36.314033, 12.208684, 116.30543233284669, 
3025, 0.642602, 29.311751, 4.34, 0.871, 43.176578, 7.332959, 24.588338, 40.36453929676048, 
3050, 0.646883, -25.107819, 6.43, 1.482, 244.536039, 41.813637, -116.252875, 175.22658618857096, 
3077, 0.652748, 49.354589, 5.45, 1.644, 411.466483, 71.007709, 486.381503, 2363.741608116292, 
3086, 0.655462, 30.861024, 3.27, 1.268, 27.363473, 4.742224, 16.595166, 44.87453899331323, 
3087, 0.656063, 21.250472, 5.88, 0.85, 10.155576, 1.761632, 4.008362, 0.4738053933388253, 
3126, 0.663247, 82.493762, 6.38, 0.551, 4.278989, 0.75041, 32.970427, 2.7014690729572464, 
3130, 0.664428, -44.796293, 6.0, 1.142, 65.810595, 11.564463, -66.345493, 30.73264929204291, 
3132, 0.665436, 21.438495, 5.36, 1.16, 116.482876, 20.500398, 46.442414, 100.92528860766845, 
3163, 0.673659, -59.454604, 5.89, 0.564, 12.486498, 2.225749, -21.493045, 2.3900115514847258, 
3168, 0.674606, -16.516676, 6.49, 0.91, 138.188353, 24.662609, -41.624489, 47.33692033483016, 
3172, 0.675116, 56.537331, 2.24, 1.17, 37.984817, 6.784483, 58.379619, 542.0008904016238, 
3178, 0.675771, -23.804876, 6.14, 0.718, 26.014694, 4.651118, -11.658473, 2.5421431362049387, 
3186, 0.678437, -4.351841, 5.9, 1.091, 141.825516, 25.458519, -10.965479, 79.35969681957694, 
3224, 0.68533, 39.458664, 5.3, 0.891, 82.664742, 14.992827, 69.15353, 78.19878403894965, 
3238, 0.688766, -46.085007, 4.59, 0.953, 51.420268, 9.373821, -54.285737, 72.17719496686992, 
3262, 0.693343, 24.629008, 6.06, 0.298, 113.319359, 20.798356, 52.818834, 52.722986142282274, 
3271, 0.69621, -56.501315, 5.72, 0.131, 36.379065, 6.705245, -55.891371, 20.155798128251917, 
3292, 0.700953, 66.147592, 5.83, 1.042, 63.009855, 11.694404, 144.942944, 101.85913880541169, 
3293, 0.701081, 50.512526, 4.8, -0.105, 274.222888, 50.904565, 338.492753, 2013.7242498623896, 
3323, 0.707869, -65.46803, 5.38, 0.515, 16.745713, 3.139387, -37.330055, 10.33713052350584, 
3327, 0.708618, 58.753411, 6.18, -0.004, 171.657077, 32.21575, 287.859457, 332.96608520688034, 
3345, 0.711609, -60.262807, 5.99, 1.318, 34.521236, 6.507126, -61.495198, 17.55496629621234, 
3347, 0.711914, -38.463483, 6.05, -0.024, 111.67562, 21.058364, -90.278111, 69.75896043328048, 
3398, 0.722567, -57.46306, 4.36, 0.024, 39.897951, 7.638724, -63.674097, 89.61898068616138, 
3407, 0.724466, 47.024546, 4.95, 0.17, 35.934654, 6.898434, 39.272564, 26.278465408384932, 
3413, 0.72649, -17.986605, 2.04, 1.019, 27.583638, 5.310463, -9.119792, 116.09138701261821, 
3429, 0.73058, -12.011813, 6.01, 1.107, 54.160599, 10.487244, -11.73791, 10.924460532267922, 
3448, 0.7365, -10.60955, 4.77, 0.998, 69.103848, 13.491898, -13.188762, 55.25861556300781, 
3449, 0.736683, -38.421686, 5.9, 1.144, 79.84779, 15.593763, -64.532299, 41.00152405066133, 
3471, 0.740612, 47.863984, 5.66, -0.113, 125.87378, 24.716289, 141.788188, 173.30057353270814, 
3481, 0.742107, -62.497591, 6.06, 0.446, 39.710543, 7.813855, -77.738024, 25.211576308074108, 
3496, 0.74542, 48.284364, 4.48, -0.069, 140.690195, 27.809754, 160.874126, 652.8298441586142, 
3497, 0.745666, -22.006135, 5.22, 0.35, 24.325675, 4.809987, -10.02159, 5.086276903064366, 
3513, 0.749187, -42.676558, 5.94, 0.297, 46.43253, 9.225661, -43.648415, 15.19147698447522, 
3519, 0.749959, -53.714895, 6.15, 0.524, 27.047255, 5.379912, -37.562159, 6.5584316980672765, 
3536, 0.754774, 55.221396, 5.41, 0.022, 55.267454, 11.065156, 81.162189, 58.29079788672337, 
3544, 0.756702, -4.62916, 6.15, 1.652, 248.031331, 49.789039, -20.483814, 194.62561593612412, 
3551, 0.757969, -12.88081, 6.15, 0.603, 29.624957, 5.957047, -6.910183, 2.902685610499052, 
3564, 0.760862, 74.988073, 5.64, 0.078, 23.618496, 4.767825, 89.848671, 41.80228289540325, 
3568, 0.761585, -16.42422, 6.47, 0.314, 83.721479, 16.917376, -25.177829, 17.831997722329163, 
3575, 0.76265, -47.551985, 5.8, 0.635, 10.027401, 2.02916, -11.185157, 0.9576349769692682, 
3596, 0.769669, 44.861497, 6.03, -0.063, 91.018749, 18.592523, 92.450253, 57.91619210831198, 
3599, 0.769929, -22.522097, 5.49, 0.978, 84.424329, 17.251486, -35.731271, 48.261409326852096, 
3624, 0.775822, 15.475504, 5.36, 1.559, 224.74591, 46.286311, 63.530014, 354.48674447379983, 
3632, 0.777313, 69.325408, 6.39, 0.424, 14.090167, 2.90779, 38.125424, 4.021610443342133, 
3641, 0.778462, 59.574539, 6.41, 1.081, 463.491889, 95.789806, 805.877153, 2075.8692704951964, 
3667, 0.783738, 11.973849, 5.51, 0.987, 83.135681, 17.301446, 18.009142, 41.03930524610162, 
3677, 0.787118, 19.578702, 6.11, 0.27, 92.781521, 19.394526, 33.712404, 31.71027438947892, 
3685, 0.788981, 24.267178, 4.08, 1.1, 51.755023, 10.844894, 23.839349, 68.35967668381046, 
3689, 0.789898, 6.740956, 5.98, 0.941, 137.278099, 28.800101, 16.579198, 70.46930689671467, 
3709, 0.795339, -18.061339, 5.7, 1.3, 101.327943, 21.40872, -33.772891, 54.250032163115016, 
3713, 0.796119, 74.847573, 5.42, -0.066, 60.456458, 12.786343, 228.187629, 330.5217168699801, 
3733, 0.800296, -21.722492, 5.57, -0.058, 95.549279, 20.317372, -38.918215, 56.963937334118356, 
3742, 0.802487, 72.674482, 5.86, 1.01, 17.835353, 3.80341, 58.458579, 14.791083881682072, 
3752, 0.804836, 7.299928, 5.92, 1.104, 172.283739, 36.848083, 22.568981, 117.70637907805683, 
3759, 0.806382, 5.280615, 5.74, 0.89, 7.258368, 1.555495, 0.686093, 0.24479356661960658, 
3773, 0.809777, -74.923438, 5.09, 1.345, 16.512027, 3.554214, -62.699898, 33.7909187437723, 
3778, 0.811373, 7.585079, 4.44, 1.5, 92.459279, 19.940749, 12.595285, 132.8005886243731, 
3793, 0.813892, 50.968168, 4.9, -0.091, 77.715955, 16.814743, 98.08037, 152.1948650903652, 
3799, 0.815758, -46.697648, 6.28, 0.897, 86.822216, 18.829318, -94.267529, 44.957277130190555, 
3802, 0.816308, 16.940644, 5.07, 0.502, 21.92421, 4.758056, 6.833532, 4.491588901059317, 
3814, 0.81826, 57.815187, 3.46, 0.587, 3.098462, 0.674227, 5.038376, 1.2752637064597296, 
3825, 0.82054, -24.136672, 5.9, 0.944, 51.627156, 11.264202, -23.677836, 12.752637064597302, 
3841, 0.823782, -13.561274, 5.59, 1.325, 80.81705, 17.704811, -19.956193, 36.643757464783334, 
3848, 0.825953, -23.362144, 6.27, 0.132, 209.98564, 46.127195, -92.866873, 148.32009671818756, 
3871, 0.830234, 41.078911, 4.53, -0.136, 139.406857, 30.787155, 124.45018, 481.72590355916344, 
